"grupo","especie","familia","ordem","categoria","lista_anterior"
"Flora","Quesnelia kautskyi","Bromeliaceae",NA,"VU","nao"
"Flora","Quesnelia lateralis","Bromeliaceae",NA,"VU","nao"
"Flora","Quesnelia seideliana","Bromeliaceae",NA,"EN","nao"
"Flora","Rokautskyia caulescens","Bromeliaceae",NA,"EN","nao"
"Flora","Rokautskyia exaltata","Bromeliaceae",NA,"EN","nao"
"Flora","Rokautskyia fernseeoides","Bromeliaceae",NA,"CR","nao"
"Flora","Rokautskyia odoratissima","Bromeliaceae",NA,"EN","nao"
"Flora","Rokautskyia pseudoscaposa","Bromeliaceae",NA,"EN","nao"
"Flora","Rokautskyia robertokautskyi","Bromeliaceae",NA,"CR","nao"
"Flora","Rokautskyia scaposa","Bromeliaceae",NA,"EN","nao"
"Flora","Rokautskyia whitmanii","Bromeliaceae",NA,"CR","nao"
"Flora","Sincoraea amoena","Bromeliaceae",NA,"EN","nao"
"Flora","Sincoraea humilis","Bromeliaceae",NA,"CR","nao"
"Flora","Stigmatodon amadoi","Bromeliaceae",NA,"CR","nao"
"Flora","Stigmatodon brassicoides","Bromeliaceae",NA,"EN","nao"
"Flora","Stigmatodon costae","Bromeliaceae",NA,"CR","nao"
"Flora","Stigmatodon funebris","Bromeliaceae",NA,"EN","nao"
"Flora","Stigmatodon goniorachis","Bromeliaceae",NA,"EN","nao"
"Flora","Stigmatodon harrylutheri","Bromeliaceae",NA,"CR","nao"
"Flora","Tillandsia afonsoana","Bromeliaceae",NA,"CR","nao"
"Flora","Tillandsia araujei","Bromeliaceae",NA,"EN","nao"
"Flora","Tillandsia brachyphylla","Bromeliaceae",NA,"EN","nao"
"Flora","Tillandsia carminea","Bromeliaceae",NA,"EN","nao"
"Flora","Tillandsia crocata","Bromeliaceae",NA,"EN","nao"
"Flora","Tillandsia grazielae","Bromeliaceae",NA,"EN","nao"
"Flora","Tillandsia heubergeri","Bromeliaceae",NA,"VU","nao"
"Flora","Tillandsia jonesii","Bromeliaceae",NA,"CR","nao"
"Flora","Tillandsia kautskyi","Bromeliaceae",NA,"VU","nao"
"Flora","Tillandsia neglecta","Bromeliaceae",NA,"CR","nao"
"Flora","Tillandsia reclinata","Bromeliaceae",NA,"CR","nao"
"Flora","Tillandsia roseiflora","Bromeliaceae",NA,"EN","nao"
"Flora","Tillandsia sucrei","Bromeliaceae",NA,"CR","nao"
"Flora","Tillandsia xiphioides","Bromeliaceae",NA,"EN","nao"
"Flora","Vriesea agostiniana","Bromeliaceae",NA,"EN","nao"
"Flora","Vriesea altimontana","Bromeliaceae",NA,"EN","nao"
"Flora","Vriesea altomacaensis","Bromeliaceae",NA,"VU","nao"
"Flora","Vriesea amethystina","Bromeliaceae",NA,"CR","nao"
"Flora","Vriesea arachnoidea","Bromeliaceae",NA,"EN","nao"
"Flora","Vriesea biguassuensis","Bromeliaceae",NA,"EN","nao"
"Flora","Vriesea bleherae","Bromeliaceae",NA,"CR","nao"
"Flora","Vriesea botafogensis","Bromeliaceae",NA,"EN","nao"
"Flora","Vriesea cacuminis","Bromeliaceae",NA,"EN","nao"
"Flora","Vriesea calimaniana","Bromeliaceae",NA,"CR","nao"
"Flora","Vriesea cearensis","Bromeliaceae",NA,"EN","nao"
"Flora","Vriesea delicatula","Bromeliaceae",NA,"VU","nao"
"Flora","Vriesea diamantinensis","Bromeliaceae",NA,"EN","nao"
"Flora","Vriesea eltoniana","Bromeliaceae",NA,"EN","nao"
"Flora","Vriesea fluminensis","Bromeliaceae",NA,"EN","nao"
"Flora","Vriesea fontourae","Bromeliaceae",NA,"CR","nao"
"Flora","Vriesea fradensis","Bromeliaceae",NA,"CR","nao"
"Flora","Vriesea garlippiana","Bromeliaceae",NA,"EN","nao"
"Flora","Vriesea gracilior","Bromeliaceae",NA,"VU","nao"
"Flora","Vriesea kautskyana","Bromeliaceae",NA,"VU","nao"
"Flora","Vriesea leptantha","Bromeliaceae",NA,"CR","nao"
"Flora","Vriesea longistaminea","Bromeliaceae",NA,"CR","nao"
"Flora","Vriesea menescalii","Bromeliaceae",NA,"EN","nao"
"Flora","Vriesea minarum","Bromeliaceae",NA,"EN","nao"
"Flora","Vriesea nubicola","Bromeliaceae",NA,"CR","nao"
"Flora","Vriesea pastuchoffiana","Bromeliaceae",NA,"EN","nao"
"Flora","Vriesea penduliflora","Bromeliaceae",NA,"EN","nao"
"Flora","Vriesea pinottii","Bromeliaceae",NA,"EN","nao"
"Flora","Vriesea racinae","Bromeliaceae",NA,"EN","nao"
"Flora","Vriesea rubyae","Bromeliaceae",NA,"EN","nao"
"Flora","Vriesea saundersii","Bromeliaceae",NA,"EN","nao"
"Flora","Vriesea saxicola","Bromeliaceae",NA,"EN","nao"
"Flora","Vriesea sazimae","Bromeliaceae",NA,"VU","nao"
"Flora","Vriesea sucrei","Bromeliaceae",NA,"EN","nao"
"Flora","Vriesea teresopolitana","Bromeliaceae",NA,"CR","nao"
"Flora","Vriesea thyrsoidea","Bromeliaceae",NA,"EN","nao"
"Flora","Vriesea vidalii","Bromeliaceae",NA,"VU","nao"
"Flora","Vriesea warmingii","Bromeliaceae",NA,"EN","nao"
"Flora","Vriesea wawranea","Bromeliaceae",NA,"EN","nao"
"Flora","Vriesea weberi","Bromeliaceae",NA,"CR","nao"
"Flora","Vriesea zildae","Bromeliaceae",NA,"VU","nao"
"Flora","Wittrockia superba","Bromeliaceae",NA,"EN","nao"
"Flora","Pringleella subulata","Bruchiaceae",NA,"EN","nao"
"Flora","Bursera pereirae","Burseraceae",NA,"EN","nao"
"Flora","Bursera simaruba","Burseraceae",NA,"VU","nao"
"Flora","Dacryodes edilsonii","Burseraceae",NA,"EN","nao"
"Flora","Protium bahianum","Burseraceae",NA,"EN","nao"
"Flora","Protium breviacuminatum","Burseraceae",NA,"EN","nao"
"Flora","Protium catuaba","Burseraceae",NA,"VU","nao"
"Flora","Protium giganteum var. crassifolium","Burseraceae",NA,"VU","nao"
"Flora","Protium glaziovii","Burseraceae",NA,"EN","nao"
"Flora","Protium icicariba var. talmonii","Burseraceae",NA,"EN","nao"
"Flora","Protium inodorum","Burseraceae",NA,"EN","nao"
"Flora","Protium occhionii","Burseraceae",NA,"EN","nao"
"Flora","Trattinnickia ferruginea","Burseraceae",NA,"EN","nao"
"Flora","Trattinnickia mensalis","Burseraceae",NA,"EN","nao"
"Flora","Arrojadoa bahiensis","Cactaceae",NA,"EN","nao"
"Flora","Arrojadoa eriocaulis","Cactaceae",NA,"EN","nao"
"Flora","Arthrocereus glaziovii","Cactaceae",NA,"EN","nao"
"Flora","Arthrocereus melanurus subsp. melanurus","Cactaceae",NA,"EN","nao"
"Flora","Arthrocereus melanurus subsp. magnus","Cactaceae",NA,"EN","nao"
"Flora","Arthrocereus melanurus subsp. odorus","Cactaceae",NA,"EN","nao"
"Flora","Arthrocereus rondonianus","Cactaceae",NA,"EN","nao"
"Flora","Brasilicereus markgrafii","Cactaceae",NA,"EN","nao"
"Flora","Cereus mirabella","Cactaceae",NA,"VU","nao"
"Flora","Cipocereus bradei","Cactaceae",NA,"VU","nao"
"Flora","Cipocereus crassisepalus","Cactaceae",NA,"EN","nao"
"Flora","Cipocereus laniflorus","Cactaceae",NA,"EN","nao"
"Flora","Cipocereus minensis","Cactaceae",NA,"VU","nao"
"Flora","Cipocereus pusilliflorus","Cactaceae",NA,"CR","nao"
"Flora","Coleocephalocereus buxbaumianus subsp. flavisetus","Cactaceae",NA,"VU","nao"
"Flora","Coleocephalocereus purpureus","Cactaceae",NA,"EN","nao"
"Flora","Discocactus bahiensis","Cactaceae",NA,"VU","nao"
"Flora","Discocactus catingicola","Cactaceae",NA,"VU","nao"
"Flora","Discocactus horstii","Cactaceae",NA,"CR","nao"
"Flora","Discocactus pseudoinsignis","Cactaceae",NA,"CR","nao"
"Flora","Discocactus zehntneri","Cactaceae",NA,"VU","nao"
"Flora","Echinopsis calochlora","Cactaceae",NA,"CR","nao"
"Flora","Echinopsis oxygona","Cactaceae",NA,"EN","nao"
"Flora","Espostoopsis dybowskii","Cactaceae",NA,"EN","nao"
"Flora","Facheiroa cephaliomelana","Cactaceae",NA,"EN","nao"
"Flora","Facheiroa cephaliomelana subsp. estevesii","Cactaceae",NA,"EN","nao"
"Flora","Facheiroa ulei","Cactaceae",NA,"EN","nao"
"Flora","Frailea buenekeri","Cactaceae",NA,"EN","nao"
"Flora","Frailea castanea","Cactaceae",NA,"EN","nao"
"Flora","Frailea mammifera","Cactaceae",NA,"CR","nao"
"Flora","Frailea phaeodisca","Cactaceae",NA,"EN","nao"
"Flora","Frailea pumila","Cactaceae",NA,"VU","nao"
"Flora","Frailea pygmaea","Cactaceae",NA,"VU","nao"
"Flora","Gymnocalycium denudatum","Cactaceae",NA,"EN","nao"
"Flora","Hatiora herminiae","Cactaceae",NA,"VU","nao"
"Flora","Melocactus azureus","Cactaceae",NA,"EN","nao"
"Flora","Melocactus conoideus","Cactaceae",NA,"CR","nao"
"Flora","Melocactus deinacanthus","Cactaceae",NA,"CR","nao"
"Flora","Melocactus ferreophilus","Cactaceae",NA,"EN","nao"
"Flora","Melocactus glaucescens","Cactaceae",NA,"EN","nao"
"Flora","Melocactus lanssensianus","Cactaceae",NA,"EN","nao"
"Flora","Melocactus pachyacanthus","Cactaceae",NA,"EN","nao"
"Flora","Melocactus paucispinus","Cactaceae",NA,"VU","nao"
"Flora","Melocactus violaceus","Cactaceae",NA,"VU","nao"
"Flora","Melocactus violaceus subsp. ritteri","Cactaceae",NA,"EN","nao"
"Flora","Micranthocereus albicephalus","Cactaceae",NA,"EN","nao"
"Flora","Micranthocereus auriazureus","Cactaceae",NA,"EN","nao"
"Flora","Micranthocereus dolichospermaticus","Cactaceae",NA,"EN","nao"
"Flora","Micranthocereus polyanthus","Cactaceae",NA,"EN","nao"
"Flora","Micranthocereus streckeri","Cactaceae",NA,"CR","nao"
"Flora","Micranthocereus violaciflorus","Cactaceae",NA,"EN","nao"
"Flora","Parodia concinna","Cactaceae",NA,"EN","nao"
"Flora","Parodia crassigibba","Cactaceae",NA,"EN","nao"
"Flora","Parodia erinacea","Cactaceae",NA,"EN","nao"
"Flora","Parodia mammulosa","Cactaceae",NA,"EN","nao"
"Flora","Parodia oxycostata","Cactaceae",NA,"VU","nao"
"Flora","Parodia rechensis","Cactaceae",NA,"CR","nao"
"Flora","Parodia scopa","Cactaceae",NA,"EN","nao"
"Flora","Pereskia aureiflora","Cactaceae",NA,"VU","nao"
"Flora","Pilosocereus aurisetus subsp. aurilanatus","Cactaceae",NA,"EN","nao"
"Flora","Pilosocereus azulensis","Cactaceae",NA,"CR","nao"
"Flora","Pilosocereus floccosus subsp. quadricostatus","Cactaceae",NA,"EN","nao"
"Flora","Pilosocereus fulvilanatus","Cactaceae",NA,"EN","nao"
"Flora","Pilosocereus glaucochrous","Cactaceae",NA,"VU","nao"
"Flora","Pilosocereus magnificus","Cactaceae",NA,"EN","nao"
"Flora","Pilosocereus multicostatus","Cactaceae",NA,"EN","nao"
"Flora","Pilosocereus ulei","Cactaceae",NA,"EN","nao"
"Flora","Rhipsalis agudoensis","Cactaceae",NA,"EN","nao"
"Flora","Rhipsalis cereoides","Cactaceae",NA,"CR","nao"
"Flora","Rhipsalis flagelliformis","Cactaceae",NA,"EN","nao"
"Flora","Rhipsalis mesembryanthemoides","Cactaceae",NA,"EN","nao"
"Flora","Rhipsalis ormindoi","Cactaceae",NA,"VU","nao"
"Flora","Rhipsalis pacheco-leonis","Cactaceae",NA,"EN","nao"
"Flora","Rhipsalis paradoxa subsp. septentrionalis","Cactaceae",NA,"EN","nao"
"Flora","Rhipsalis pentaptera","Cactaceae",NA,"CR","nao"
"Flora","Rhipsalis triangularis","Cactaceae",NA,"EN","nao"
"Flora","Schlumbergera kautskyi","Cactaceae",NA,"EN","nao"
"Flora","Schlumbergera microsphaerica","Cactaceae",NA,"VU","nao"
"Flora","Schlumbergera opuntioides","Cactaceae",NA,"VU","nao"
"Flora","Schlumbergera russelliana","Cactaceae",NA,"EN","nao"
"Flora","Tacinga braunii","Cactaceae",NA,"VU","nao"
"Flora","Uebelmannia buiningii","Cactaceae",NA,"CR","nao"
"Flora","Uebelmannia gummifera","Cactaceae",NA,"VU","nao"
"Flora","Uebelmannia pectinifera","Cactaceae",NA,"EN","nao"
"Flora","Caraipa balbinensis","Calophyllaceae",NA,"CR","nao"
"Flora","Caraipa rodriguesii","Calophyllaceae",NA,"VU","nao"
"Flora","Kielmeyera albopunctata","Calophyllaceae",NA,"VU","nao"
"Flora","Kielmeyera aureovinosa","Calophyllaceae",NA,"EN","nao"
"Flora","Kielmeyera bifaria","Calophyllaceae",NA,"EN","nao"
"Flora","Kielmeyera decipiens","Calophyllaceae",NA,"CR","nao"
"Flora","Kielmeyera elata","Calophyllaceae",NA,"EN","nao"
"Flora","Kielmeyera excelsa","Calophyllaceae",NA,"VU","nao"
"Flora","Kielmeyera fatimae","Calophyllaceae",NA,"EN","nao"
"Flora","Kielmeyera ferruginosa","Calophyllaceae",NA,"CR","nao"
"Flora","Kielmeyera gracilis","Calophyllaceae",NA,"EN","nao"
"Flora","Kielmeyera insignis","Calophyllaceae",NA,"EN","nao"
"Flora","Kielmeyera itacarensis","Calophyllaceae",NA,"EN","nao"
"Flora","Kielmeyera marauensis","Calophyllaceae",NA,"EN","nao"
"Flora","Kielmeyera occhioniana","Calophyllaceae",NA,"EN","nao"
"Flora","Kielmeyera rizziniana","Calophyllaceae",NA,"EN","nao"
"Flora","Kielmeyera rufotomentosa","Calophyllaceae",NA,"EN","nao"
"Flora","Kielmeyera rupestris","Calophyllaceae",NA,"CR","nao"
"Flora","Kielmeyera sigillata","Calophyllaceae",NA,"CR","nao"
"Flora","Boopis bupleuroides","Calyceraceae",NA,"EN","nao"
"Flora","Boopis itatiaiae","Calyceraceae",NA,"EN","nao"
"Flora","Lobelia hilaireana","Campanulaceae",NA,"EN","nao"
"Flora","Lobelia langeana","Campanulaceae",NA,"EN","nao"
"Flora","Lobelia santos-limae","Campanulaceae",NA,"CR","nao"
"Flora","Cinnamodendron axillare","Canellaceae",NA,"EN","nao"
"Flora","Cinnamodendron occhionianum","Canellaceae",NA,"CR","nao"
"Flora","Celtis orthacanthos","Cannabaceae",NA,"EN","nao"
"Flora","Colicodendron bahianum","Capparaceae",NA,"VU","nao"
"Flora","Neocalyptrocalyx nectareus","Capparaceae",NA,"EN","nao"
"Flora","Valeriana glaziovii Taub.","Caprifoliaceae",NA,"EN","nao"
"Flora","Valeriana glechomifolia","Caprifoliaceae",NA,"EN","nao"
"Flora","Valeriana organensis","Caprifoliaceae",NA,"CR","nao"
"Flora","Valeriana reitziana Borsini","Caprifoliaceae",NA,"VU","nao"
"Flora","Valeriana tajuvensis","Caprifoliaceae",NA,"VU","nao"
"Flora","Citronella engleriana","Cardiopteridaceae",NA,"EN","nao"
"Flora","Monteverdia acanthophylla","Celastraceae",NA,"VU","nao"
"Flora","Monteverdia chapadensis","Celastraceae",NA,"EN","nao"
"Flora","Monteverdia fugax","Celastraceae",NA,"EN","nao"
"Flora","Monteverdia horrida","Celastraceae",NA,"EN","nao"
"Flora","Monteverdia longifolia","Celastraceae",NA,"VU","nao"
"Flora","Monteverdia megalocarpa","Celastraceae",NA,"EN","nao"
"Flora","Monteverdia psammophila","Celastraceae",NA,"EN","nao"
"Flora","Monteverdia rupestris","Celastraceae",NA,"VU","nao"
"Flora","Monteverdia samydiformis","Celastraceae",NA,"CR","nao"
"Flora","Peritassa longifolia","Celastraceae",NA,"VU","nao"
"Flora","Peritassa sadleri","Celastraceae",NA,"CR","nao"
"Flora","Salacia mosenii","Celastraceae",NA,"CR","nao"
"Flora","Tontelea corcovadensis","Celastraceae",NA,"EN","nao"
"Flora","Tontelea lanceolata","Celastraceae",NA,"EN","nao"
"Flora","Tontelea martiana","Celastraceae",NA,"EN","nao"
"Flora","Couepia belemii","Chrysobalanaceae",NA,"EN","nao"
"Flora","Couepia bondarii","Chrysobalanaceae",NA,"EN","nao"
"Flora","Couepia carautae","Chrysobalanaceae",NA,"CR","nao"
"Flora","Couepia coarctata","Chrysobalanaceae",NA,"CR","nao"
"Flora","Couepia eriantha","Chrysobalanaceae",NA,"VU","nao"
"Flora","Couepia insignis","Chrysobalanaceae",NA,"EN","nao"
"Flora","Couepia joaquinae","Chrysobalanaceae",NA,"CR","nao"
"Flora","Couepia leitaofilhoi","Chrysobalanaceae",NA,"EN","nao"
"Flora","Couepia longipetiolata","Chrysobalanaceae",NA,"EN","nao"
"Flora","Couepia meridionalis","Chrysobalanaceae",NA,"CR","nao"
"Flora","Couepia oxossii","Chrysobalanaceae",NA,"EN","nao"
"Flora","Couepia parvifolia","Chrysobalanaceae",NA,"EN","nao"
"Flora","Couepia schottii","Chrysobalanaceae",NA,"EN","nao"
"Flora","Exellodendron gracile","Chrysobalanaceae",NA,"EN","nao"
"Flora","Hirtella angustifolia","Chrysobalanaceae",NA,"VU","nao"
"Flora","Hirtella conduplicata","Chrysobalanaceae",NA,"CR","nao"
"Flora","Hirtella floribunda","Chrysobalanaceae",NA,"EN","nao"
"Flora","Hirtella glaziovii","Chrysobalanaceae",NA,"EN","nao"
"Flora","Hirtella juruensis","Chrysobalanaceae",NA,"EN","nao"
"Flora","Hirtella kuhlmannii","Chrysobalanaceae",NA,"EN","nao"
"Flora","Hirtella lancifolia","Chrysobalanaceae",NA,"VU","nao"
"Flora","Hirtella parviunguis","Chrysobalanaceae",NA,"EN","nao"
"Flora","Hirtella prancei","Chrysobalanaceae",NA,"EN","nao"
"Flora","Hirtella santosii","Chrysobalanaceae",NA,"EN","nao"
"Flora","Hymenopus adolphoduckei","Chrysobalanaceae",NA,"EN","nao"
"Flora","Hymenopus conferruminatus","Chrysobalanaceae",NA,"CR","nao"
"Flora","Leptobalanus maguirei","Chrysobalanaceae",NA,"EN","nao"
"Flora","Leptobalanus turbinatus","Chrysobalanaceae",NA,"EN","nao"
"Flora","Licania arianeae","Chrysobalanaceae",NA,"EN","nao"
"Flora","Licania belemii","Chrysobalanaceae",NA,"EN","nao"
"Flora","Licania cymosa","Chrysobalanaceae",NA,"EN","nao"
"Flora","Licania indurata","Chrysobalanaceae",NA,"EN","nao"
"Flora","Licania lamentanda","Chrysobalanaceae",NA,"EN","nao"
"Flora","Licania naviculistipula","Chrysobalanaceae",NA,"EN","nao"
"Flora","Licania tocantina","Chrysobalanaceae",NA,"EN","nao"
"Flora","Moquilea araneosa","Chrysobalanaceae",NA,"VU","nao"
"Flora","Parinari alvimii","Chrysobalanaceae",NA,"EN","nao"
"Flora","Crocanthemum brasiliensis","Cistaceae",NA,"EN","nao"
"Flora","Clusia aemygdioi","Clusiaceae",NA,"EN","nao"
"Flora","Clusia burchellii","Clusiaceae",NA,"EN","nao"
"Flora","Clusia diamantina","Clusiaceae",NA,"EN","nao"
"Flora","Clusia fragrans","Clusiaceae",NA,"EN","nao"
"Flora","Clusia immersa","Clusiaceae",NA,"EN","nao"
"Flora","Clusia riedeliana","Clusiaceae",NA,"EN","nao"
"Flora","Garcinia albuquerquei","Clusiaceae",NA,"EN","nao"
"Flora","Lorostemon coelhoi","Clusiaceae",NA,"EN","nao"
"Flora","Combretum rupicola","Combretaceae",NA,"CR","nao"
"Flora","Terminalia acuminata","Combretaceae",NA,"EN","nao"
"Flora","Dichorisandra acaulis","Commelinaceae",NA,"EN","nao"
"Flora","Dichorisandra gaudichaudiana","Commelinaceae",NA,"EN","nao"
"Flora","Dichorisandra glaziovii","Commelinaceae",NA,"VU","nao"
"Flora","Dichorisandra leucophthalmos","Commelinaceae",NA,"VU","nao"
"Flora","Dichorisandra nana","Commelinaceae",NA,"EN","nao"
"Flora","Dichorisandra neglecta","Commelinaceae",NA,"CR","nao"
"Flora","Dichorisandra odorata","Commelinaceae",NA,"VU","nao"
"Flora","Dichorisandra oxypetala","Commelinaceae",NA,"EN","nao"
"Flora","Dichorisandra picta","Commelinaceae",NA,"CR","nao"
"Flora","Siderasis fuscata","Commelinaceae",NA,"EN","nao"
"Flora","Connarus marginatus","Connaraceae",NA,"EN","nao"
"Flora","Rourea bahiensis","Connaraceae",NA,"EN","nao"
"Flora","Rourea cnestidifolia","Connaraceae",NA,"EN","nao"
"Flora","Rourea laurifolia","Connaraceae",NA,"VU","nao"
"Flora","Rourea pseudospadicea","Connaraceae",NA,"EN","nao"
"Flora","Bonamia umbellata","Convolvulaceae",NA,"CR","nao"
"Flora","Distimake repens","Convolvulaceae",NA,"EN","nao"
"Flora","Evolvulus chrysotrichos","Convolvulaceae",NA,"EN","nao"
"Flora","Evolvulus glaziovii","Convolvulaceae",NA,"VU","nao"
"Flora","Evolvulus kramerioides","Convolvulaceae",NA,"VU","nao"
"Flora","Evolvulus rariflorus","Convolvulaceae",NA,"VU","nao"
"Flora","Evolvulus riedelii","Convolvulaceae",NA,"EN","nao"
"Flora","Evolvulus stellariifolius","Convolvulaceae",NA,"EN","nao"
"Flora","Ipomoea carajasensis","Convolvulaceae",NA,"VU","nao"
"Flora","Ipomoea cavalcantei","Convolvulaceae",NA,"EN","nao"
"Flora","Ipomoea daturiflora","Convolvulaceae",NA,"VU","nao"
"Flora","Ipomoea macedoi","Convolvulaceae",NA,"CR","nao"
"Flora","Ipomoea subrevoluta","Convolvulaceae",NA,"VU","nao"
"Flora","Jacquemontia cephalantha","Convolvulaceae",NA,"VU","nao"
"Flora","Jacquemontia revoluta","Convolvulaceae",NA,"EN","nao"
"Flora","Crassula peduncularis","Crassulaceae",NA,"CR","nao"
"Flora","Wilbrandia glaziovii","Cucurbitaceae",NA,"EN","nao"
"Flora","Lamanonia brasiliensis","Cunoniaceae",NA,"EN","nao"
"Flora","Lamanonia ulei","Cunoniaceae",NA,"EN","nao"
"Flora","Bulbostylis distichoides","Cyperaceae",NA,"VU","nao"
"Flora","Bulbostylis nesiotis","Cyperaceae",NA,"VU","nao"
"Flora","Bulbostylis smithii","Cyperaceae",NA,"EN","nao"
"Flora","Cyperus appendiculatus var. atlanticus","Cyperaceae",NA,"VU","nao"
"Flora","Hypolytrum amorimii","Cyperaceae",NA,"CR","nao"
"Flora","Hypolytrum bahiense","Cyperaceae",NA,"EN","nao"
"Flora","Hypolytrum glaziovii","Cyperaceae",NA,"CR","nao"
"Flora","Hypolytrum lucennoi","Cyperaceae",NA,"VU","nao"
"Flora","Hypolytrum paraense","Cyperaceae",NA,"EN","nao"
"Flora","Lagenocarpus bracteosus","Cyperaceae",NA,"EN","nao"
"Flora","Rhynchospora pilulifera","Cyperaceae",NA,"CR","nao"
"Flora","Scleria balansae","Cyperaceae",NA,"VU","nao"
"Flora","Trilepis tenuis","Cyperaceae",NA,"CR","nao"
"Flora","Stephanopodium engleri","Dichapetalaceae",NA,"EN","nao"
"Flora","Stephanopodium estrellense","Dichapetalaceae",NA,"EN","nao"
"Flora","Stephanopodium gracile","Dichapetalaceae",NA,"VU","nao"
"Flora","Stephanopodium magnifolium","Dichapetalaceae",NA,"EN","nao"
"Flora","Stephanopodium sessile","Dichapetalaceae",NA,"EN","nao"
"Flora","Tapura follii","Dichapetalaceae",NA,"CR","nao"
"Flora","Tapura wurdackiana","Dichapetalaceae",NA,"EN","nao"
"Flora","Dicksonia sellowiana","Dicksoniaceae",NA,"EN","nao"
"Flora","Atractylocarpus brasiliensis","Dicranaceae",NA,"EN","nao"
"Flora","Atractylocarpus longisetus","Dicranaceae",NA,"EN","nao"
"Flora","Campylopus densicoma","Dicranaceae",NA,"EN","nao"
"Flora","Davilla glaziovii","Dilleniaceae",NA,"EN","nao"
"Flora","Davilla macrocarpa","Dilleniaceae",NA,"VU","nao"
"Flora","Doliocarpus lancifolius","Dilleniaceae",NA,"EN","nao"
"Flora","Dioscorea asperula","Dioscoreaceae",NA,"VU","nao"
"Flora","Dioscorea bradei","Dioscoreaceae",NA,"EN","nao"
"Flora","Dioscorea campanulata","Dioscoreaceae",NA,"EN","nao"
"Flora","Dioscorea itatiaiensis","Dioscoreaceae",NA,"CR","nao"
"Flora","Dioscorea loefgrenii","Dioscoreaceae",NA,"VU","nao"
"Flora","Dioscorea mantiqueirensis","Dioscoreaceae",NA,"CR","nao"
"Flora","Dioscorea margarethia","Dioscoreaceae",NA,"CR","nao"
"Flora","Dioscorea pedalis","Dioscoreaceae",NA,"VU","nao"
"Flora","Dioscorea pseudomacrocapsa","Dioscoreaceae",NA,"EN","nao"
"Flora","Dioscorea sanpaulensis","Dioscoreaceae",NA,"EN","nao"
"Flora","Dioscorea sphaeroidea","Dioscoreaceae",NA,"CR","nao"
"Flora","Dioscorea trilinguis","Dioscoreaceae",NA,"EN","nao"
"Flora","Chrysoblastella chilensis","Ditrichaceae",NA,"EN","nao"
"Flora","Drosera graminifolia","Droseraceae",NA,"CR","nao"
"Flora","Drosera graomogolensis","Droseraceae",NA,"EN","nao"
"Flora","Drosera magnifica","Droseraceae",NA,"CR","nao"
"Flora","Drosera quartzicola","Droseraceae",NA,"EN","nao"
"Flora","Elaphoglossum acrocarpum","Dryopteridaceae",NA,"VU","nao"
"Flora","Elaphoglossum beckeri","Dryopteridaceae",NA,"CR","nao"
"Flora","Megalastrum wacketii","Dryopteridaceae",NA,"EN","nao"
"Flora","Polystichum bradei","Dryopteridaceae",NA,"EN","nao"
"Flora","Diospyros agnitser","Ebenaceae",NA,"EN","nao"
"Flora","Diospyros amabi","Ebenaceae",NA,"EN","nao"
"Flora","Diospyros bullata","Ebenaceae",NA,"VU","nao"
"Flora","Diospyros ketun","Ebenaceae",NA,"VU","nao"
"Flora","Diospyros longistyla","Ebenaceae",NA,"VU","nao"
"Flora","Diospyros mexiae","Ebenaceae",NA,"EN","nao"
"Flora","Diospyros riedelii","Ebenaceae",NA,"EN","nao"
"Flora","Diospyros scottmorii","Ebenaceae",NA,"EN","nao"
"Flora","Diospyros serrana","Ebenaceae",NA,"CR","nao"
"Flora","Diospyros tarim","Ebenaceae",NA,"EN","nao"
"Flora","Diospyros ubaita","Ebenaceae",NA,"EN","nao"
"Flora","Sloanea fasciculata","Elaeocarpaceae",NA,"EN","nao"
"Flora","Sloanea froesii","Elaeocarpaceae",NA,"VU","nao"
"Flora","Sloanea hatschbachii","Elaeocarpaceae",NA,"EN","nao"
"Flora","Sloanea obtusifolia","Elaeocarpaceae",NA,"EN","nao"
"Flora","Sloanea petalata","Elaeocarpaceae",NA,"CR","nao"
"Flora","Sloanea spathulata","Elaeocarpaceae",NA,"VU","nao"
"Flora","Ephedra tweediana","Ephedraceae",NA,"VU","nao"
"Flora","Agarista organensis","Ericaceae",NA,"CR","nao"
"Flora","Agarista uleana","Ericaceae",NA,"VU","nao"
"Flora","Gaultheria sleumeriana","Ericaceae",NA,"CR","nao"
"Flora","Gaylussacia angulata","Ericaceae",NA,"EN","nao"
"Flora","Gaylussacia caparoensis","Ericaceae",NA,"EN","nao"
"Flora","Gaylussacia centunculifolia","Ericaceae",NA,"EN","nao"
"Flora","Gaylussacia harleyi","Ericaceae",NA,"VU","nao"
"Flora","Gaylussacia oleifolia","Ericaceae",NA,"VU","nao"
"Flora","Gaylussacia pruinosa","Ericaceae",NA,"CR","nao"
"Flora","Gaylussacia retivenia","Ericaceae",NA,"EN","nao"
"Flora","Gaylussacia setosa","Ericaceae",NA,"CR","nao"
"Flora","Actinocephalus cipoensis","Eriocaulaceae",NA,"CR","nao"
"Flora","Actinocephalus claussenianus","Eriocaulaceae",NA,"VU","nao"
"Flora","Comanthera bahiensis","Eriocaulaceae",NA,"EN","nao"
"Flora","Comanthera brasiliana","Eriocaulaceae",NA,"CR","nao"
"Flora","Comanthera elegans","Eriocaulaceae",NA,"EN","nao"
"Flora","Comanthera harleyi","Eriocaulaceae",NA,"VU","nao"
